Month,Region,Category,Total_Sales_Amount,Total_Qty_Sold,Avg_Unit_Cost,Avg_Unit_Price,Avg_Discount_Sales,Num_Transactions,New_Customers,Returning_Customers,Online_Txn,Retail_Txn,Inventory_Level,Units_Sold_Online,Units_Ordered,Demand_Forecast,Avg_Price,Avg_Discount_Inv,Weather_Mode,Holiday_Days,Competitor_Pricing,Seasonality,COGS,Gross_Profit,Profit_Margin_Pct,Avg_Revenue_Per_Txn,Transport_Cost_Est,Net_Profit,Net_Profit_Margin,Spot_Sales_Ratio,Online_Sales_Ratio,Price_vs_Competitor,Fulfillment_Rate,Inventory_Coverage,Year,MonthNum,Quarter,Recommended_Price,Recommended_Order_Qty,Sales_Growth_MoM,Profit_Growth_MoM
2023-06-01,South,Electronics,2911798.7600000002,265,8622.856666666667,11848.019999999999,0.07626666666666666,3,3,0,2,1,342.0,317,386,336.0,12485.49,0.1458,Sunny,0,13809.84,Summer,25868.57,2885930.1900000004,99.11159485485872,970599.5866666668,517.3714,2885412.8186000003,99.09382675195589,0.3333333333333333,0.6666666666666666,-1961.8200000000015,0.9434523809523809,38.71698113207547,2023,6,2,14371.427777777779,386.0,146.59709624215864,147.29449756479326
2023-07-01,South,Electronics,4835097.13,346,11396.905,15920.4625,0.10505,4,1,3,3,1,290.0,244,299,260.0,17572.65,0.1252,Rainy,0,18612.35,Autumn,45587.62,4789509.51,99.05715192943806,1208774.2825,911.7524000000001,4788597.7576,99.03829496802685,0.25,0.75,-2691.887499999999,0.9384615384615385,25.14450867052023,2023,7,3,18994.841666666667,299.0,66.05189879262122,65.95884397309302
2023-08-01,South,Electronics,4667975.3100000005,386,9333.0225,13103.6775,0.1091,4,3,1,2,2,292.0,303,339,295.0,5907.64,0.097,Cloudy,1,6427.68,Autumn,37332.09,4630643.220000001,99.20025091135282,1166993.8275000001,746.6418,4629896.5782,99.18425592957988,0.5,0.5,6675.9974999999995,1.0,22.694300518134714,2023,8,3,15555.037499999999,339.0,-3.4564314946864183,-3.3141472187369403
2023-09-01,South,Electronics,3553341.92,314,8905.865000000002,12625.2925,0.09105,4,0,4,2,2,251.0,264,302,263.0,13180.85,0.0829,Rainy,0,12391.6,Autumn,35623.46000000001,3517718.46,98.9974660248851,888335.48,712.4692000000001,3517005.9908,98.97741534538281,0.5,0.5,233.6924999999992,1.0,23.980891719745223,2023,9,3,14843.108333333337,302.0,-23.87830517466898,-24.0370506900754
2023-10-01,South,Electronics,3839132.58,287,11314.193333333335,15812.68,0.14383333333333334,3,1,2,3,0,301.0,310,350,305.0,14664.31,0.0612,Cloudy,1,13040.68,Winter,33942.58,3805190.0,99.11587893117252,1279710.86,678.8516000000001,3804511.1484,99.09819650979597,0.0,1.0,2772.0,1.0,31.463414634146343,2023,10,4,18856.988888888893,351.0,8.042869682521303,8.174713331511917
2023-11-01,South,Electronics,4095929.79,468,7773.8325,10401.307499999999,0.1286,4,2,2,1,3,354.0,331,469,408.0,16797.5,0.154,Rainy,1,16369.91,Winter,31095.33,4064834.46,99.24082365679418,1023982.4475,621.9066,4064212.5534,99.22564012993006,0.75,0.25,-5968.602500000001,0.8112745098039216,22.692307692307693,2023,11,4,12956.3875,469.0,6.688938312205939,6.826143882091618
2023-12-01,South,Electronics,4865193.59,423,9334.783333333333,13178.42,0.09336666666666667,3,2,1,0,3,332.0,349,525,457.0,15615.62,0.1825,Sunny,1,16471.46,Winter,28004.35,4837189.24,99.42439392221596,1621731.1966666665,560.087,4836629.153,99.41288180066027,1.0,0.0,-3293.039999999999,0.7636761487964989,23.54609929078014,2023,12,4,15557.972222222223,526.0,18.78117642246011,19.005319959307208
2024-01-01,South,Electronics,3205279.94,220,12566.596666666666,16811.09,0.11270000000000001,3,2,1,0,3,302.0,221,279,243.0,3084.06,0.1182,Cloudy,1,2869.83,Spring,37699.79,3167580.15,98.82382223376096,1068426.6466666667,753.9958,3166826.1541999998,98.80029867843618,1.0,0.0,13941.26,0.9094650205761317,41.18181818181819,2024,1,1,20944.327777777777,279.0,-34.118141843560224,-34.524106479494655
2024-02-01,South,Electronics,1515885.0,129,8547.185,11494.535,0.0446,2,1,1,1,1,354.0,194,232,202.0,18467.84,0.0346,Sunny,0,18416.22,Spring,17094.37,1498790.63,98.87231749110255,757942.5,341.8874,1498448.7426,98.84976384092461,0.5,0.5,-6921.685000000001,0.9603960396039604,82.32558139534883,2024,2,1,14245.308333333332,232.0,-52.70662692881671,-52.68294912201972
2024-03-01,South,Electronics,1739008.5699999998,226,6787.793333333332,9309.699999999999,0.13543333333333332,3,2,1,1,2,316.0,183,241,210.0,19311.9,0.0778,Cloudy,0,18217.92,Spring,20363.379999999997,1718645.19,98.82902359704876,579669.5233333333,407.26759999999996,1718237.9224,98.80560406898974,0.6666666666666666,0.3333333333333333,-8908.22,0.8714285714285714,41.94690265486726,2024,3,1,11312.988888888887,241.0,14.719030137510414,14.667780989200718
2024-04-01,South,Electronics,2121881.64,169,9436.275,14030.4,0.11914999999999999,2,1,1,1,1,301.0,216,266,232.0,16628.49,0.0971,Windy,0,17229.33,Summer,18872.55,2103009.0900000003,99.11057480095828,1060940.82,377.45099999999996,2102631.6390000004,99.09278629697744,0.5,0.5,-3198.930000000002,0.9310344827586207,53.43195266272189,2024,4,2,15727.125,267.0,22.01674428780993,22.371390573378047
2024-05-01,South,Electronics,1396740.69,149,6614.945,9735.715,0.09584999999999999,2,1,1,2,0,365.0,184,266,232.0,14270.78,0.1369,Sunny,0,14072.34,Summer,13229.89,1383510.8,99.0528027074231,698370.345,264.5978,1383246.2022,99.03385876157157,0.0,1.0,-4336.625,0.7931034482758621,73.48993288590604,2024,5,2,11024.908333333333,267.0,-34.17442972926615,-34.213574239857635
2024-06-01,South,Electronics,3989827.33,341,9570.4525,13748.0325,0.10935,4,1,3,0,4,329.0,262,323,281.0,15692.71,0.1396,Rainy,0,14147.46,Summer,38281.81,3951545.52,99.04051461795967,997456.8325,765.6361999999999,3950779.8838,99.02132491031887,1.0,0.0,-399.4274999999998,0.9323843416370107,28.944281524926684,2024,6,2,15950.754166666666,323.0,185.65268833114615,185.61653576322396
2024-07-01,South,Electronics,3228413.2399999998,349,6741.3,9470.085,0.0795,4,3,1,0,4,335.0,234,286,249.0,11867.45,0.1669,Windy,0,12986.31,Autumn,26965.2,3201448.0399999996,99.16475376615665,807103.3099999999,539.304,3200908.7359999996,99.14804884147978,1.0,0.0,-3516.2250000000004,0.9397590361445783,28.79656160458453,2024,7,3,11235.5,286.0,-19.08388576805905,-18.98033223452449
2024-08-01,South,Electronics,1560342.66,152,10041.41,13676.785,0.1212,2,1,1,2,0,329.0,276,328,286.0,4232.95,0.0992,Cloudy,1,4415.87,Autumn,20082.82,1540259.8399999999,98.71292245512277,780171.33,401.6564,1539858.1835999999,98.68718090422523,0.0,1.0,9260.915,0.965034965034965,64.9342105263158,2024,8,3,16735.683333333334,329.0,-51.66843449074692,-51.89309316190388
2024-09-01,South,Electronics,1427420.32,139,8719.765,13003.880000000001,0.15095,2,2,0,1,1,259.0,251,354,308.0,3944.75,0.176,Rainy,0,3829.58,Autumn,17439.53,1409980.79,98.77824844191653,713710.16,348.7906,1409631.9994,98.75381341075486,0.5,0.5,9174.300000000001,0.814935064935065,55.899280575539564,2024,9,3,14532.941666666666,354.0,-8.518791635165568,-8.457024522579538
2024-10-01,South,Electronics,2571242.07,388,5299.1875,7851.96,0.12204999999999999,4,1,3,0,4,322.0,216,293,255.0,15163.54,0.1054,Rainy,1,13856.43,Winter,21196.75,2550045.32,99.17562215369321,642810.5175,423.935,2549621.385,99.15913459676707,1.0,0.0,-6004.47,0.8470588235294118,24.896907216494846,2024,10,4,8831.979166666668,293.0,80.1320910157703,80.87141793639958
2024-11-01,South,Electronics,4072860.81,411,7342.9,10779.81,0.122,4,2,2,0,4,246.0,337,423,368.0,5581.88,0.1209,Windy,1,5056.77,Winter,29371.6,4043489.21,99.27884596674936,1018215.2025,587.432,4042901.778,99.26442288608433,1.0,0.0,5723.039999999999,0.9157608695652174,17.956204379562045,2024,11,4,12238.166666666666,423.0,58.40052002571661,58.568711487333246
2024-12-01,South,Electronics,5018514.83,561,7396.3925,10404.119999999999,0.1017,4,2,2,2,2,334.0,406,508,442.0,12132.0,0.1553,Windy,1,13386.08,Winter,29585.57,4988929.26,99.41047160360786,1254628.7075,591.7114,4988337.548599999,99.39868103568001,0.5,0.5,-2981.960000000001,0.918552036199095,17.860962566844922,2024,12,4,12327.320833333333,508.0,23.21842223721855,23.385078899139145
2022-01-01,South,Food,142718.61,320,311.76,505.35749999999996,0.11995,4,1,3,1,3,257.0,295,349,304.0,446.01,0.1326,Sunny,1,436.43,Spring,1247.04,141471.56999999998,99.12622467385297,35679.6525,24.9408,141446.62919999997,99.10874916733002,0.75,0.25,68.92749999999995,0.9703947368421053,24.09375,2022,1,1,519.6,350.0,,
2022-02-01,South,Food,69127.29,325,170.8875,288.96000000000004,0.0946,4,1,3,0,4,246.0,242,326,284.0,93.91,0.0965,Sunny,0,93.95,Spring,683.55,68443.73999999999,99.01117199878658,17281.8225,13.671,68430.06899999999,98.99139543876231,1.0,0.0,195.01000000000005,0.852112676056338,22.707692307692305,2022,2,1,284.8125,327.0,-51.56392708701409,-51.62127978091118
2022-03-01,South,Food,120953.06,312,264.145,412.4625,0.065125,4,2,2,1,3,367.0,223,285,248.0,614.96,0.1306,Sunny,0,676.49,Spring,1056.58,119896.48,99.12645451053491,30238.265,21.1316,119875.3484,99.10898360074562,0.75,0.25,-264.02750000000003,0.8991935483870968,35.28846153846154,2022,3,1,440.2416666666667,285.0,74.97150546477376,75.17934754676344
2022-04-01,South,Food,87885.42,164,401.625,615.76,0.11275,2,0,2,0,2,238.0,305,372,324.0,279.83,0.076,Sunny,0,281.34,Summer,803.25,87082.17,99.08602587323358,43942.71,16.065,87066.105,99.06774639069825,1.0,0.0,334.42,0.941358024691358,43.53658536585366,2022,4,2,669.375,373.0,-27.33923391437968,-27.369466564987277
2022-05-01,South,Food,141868.51,351,265.0575,415.4975,0.0505,4,2,2,1,3,307.0,280,394,343.0,413.96,0.0882,Rainy,0,439.9,Summer,1060.23,140808.28,99.25266713522261,35467.1275,21.2046,140787.0754,99.23772047792706,0.75,0.25,-24.402499999999975,0.8163265306122449,26.239316239316242,2022,5,2,441.76250000000005,394.0,61.42439781251545,61.7013594440684
2022-06-01,South,Food,81958.29000000001,205,272.535,442.58000000000004,0.08975,2,1,1,0,2,358.0,410,474,413.0,119.14,0.0793,Windy,0,109.67,Summer,545.07,81413.22,99.33494220047781,40979.145000000004,10.9014,81402.3186,99.32164104448738,1.0,0.0,332.91,0.9927360774818402,52.390243902439025,2022,6,2,454.2250000000001,475.0,-42.229399603900816,-42.18054578609423
2022-07-01,South,Food,65869.03,215,177.61,308.98,0.061950000000000005,2,0,2,1,1,298.0,284,433,377.0,654.92,0.0397,Windy,0,727.93,Autumn,355.22,65513.81,99.4607177303203,32934.515,7.104400000000001,65506.7056,99.44993208492671,0.5,0.5,-418.94999999999993,0.753315649867374,41.581395348837205,2022,7,3,296.0166666666667,434.0,-19.631034273653103,-19.527223884259236
2022-08-01,South,Food,102757.38,340,208.9375,325.1925,0.110625,4,2,2,2,2,274.0,323,453,394.0,421.4,0.0243,Cloudy,1,418.15,Autumn,835.75,101921.63,99.18667642168377,25689.345,16.715,101904.91500000001,99.17040995011746,0.5,0.5,-92.95749999999998,0.8197969543147208,24.176470588235293,2022,8,3,348.2291666666667,453.0,56.0025705555403,55.564096937276
2022-09-01,South,Food,41135.46,152,205.56,325.77000000000004,0.09154999999999999,2,0,2,0,2,342.0,292,386,336.0,188.98,0.0945,Sunny,0,170.99,Autumn,411.12,40724.34,99.00057031087047,20567.73,8.2224,40716.1176,98.98058171708787,1.0,0.0,154.78000000000003,0.8690476190476191,67.5,2022,9,3,342.6,386.0,-59.96836431602286,-60.0449913529686
2022-10-01,South,Food,54204.22,174,233.79,372.0,0.11295,2,0,2,0,2,348.0,228,307,267.0,103.31,0.092,Sunny,1,105.45,Winter,467.58,53736.64,99.13737343697593,27102.11,9.3516,53727.2884,99.12012090571545,1.0,0.0,266.55,0.8539325842696629,60.0,2022,10,4,389.65,307.0,31.77005921411844,31.955823803790185
2022-11-01,South,Food,61682.98,206,187.25,322.815,0.0927,2,0,2,0,2,380.0,381,426,371.0,514.77,0.127,Cloudy,1,507.03,Winter,374.5,61308.48,99.39286331496953,30841.49,7.49,61300.990000000005,99.38072058126893,1.0,0.0,-184.21499999999997,1.0,55.33980582524272,2022,11,4,312.08333333333337,427.0,13.797375923867182,14.096564009733292
2022-12-01,South,Food,250413.18,441,382.8675,625.365,0.079175,4,0,4,1,3,248.0,386,526,458.0,390.26,0.0467,Cloudy,1,432.82,Winter,1531.47,248881.71,99.3884227659263,62603.295,30.6294,248851.0806,99.37619122124482,0.75,0.25,192.54500000000002,0.8427947598253275,16.87074829931973,2022,12,4,638.1125000000001,527.0,305.9680320243931,305.94952968948786
2023-01-01,South,Food,167188.61000000002,364,301.815,495.505,0.082775,4,3,1,0,4,342.0,234,358,312.0,362.53,0.0432,Cloudy,1,353.89,Spring,1207.26,165981.35,99.27790535491621,41797.152500000004,24.1452,165957.2048,99.26346346201454,1.0,0.0,141.615,0.75,28.186813186813186,2023,1,1,503.02500000000003,359.0,-33.23490001604548,-33.31063526030756
2023-02-01,South,Food,109448.46,198,366.2033333333334,592.6266666666667,0.08693333333333335,3,1,2,2,1,334.0,221,243,212.0,274.71,0.0669,Cloudy,0,261.33,Spring,1098.6100000000001,108349.85,98.99623073728036,36482.82,21.972200000000004,108327.8778,98.97615535202597,0.3333333333333333,0.6666666666666666,331.2966666666667,1.0,50.60606060606061,2023,2,1,610.338888888889,244.0,-34.53593519319289,-34.72541434368627
2023-03-01,South,Food,58313.21,156,260.735,388.375,0.061450000000000005,2,0,2,1,1,337.0,309,385,335.0,790.18,0.1274,Cloudy,0,794.36,Spring,521.47,57791.74,99.10574293543435,29156.605,10.429400000000001,57781.3106,99.08785779414305,0.5,0.5,-405.985,0.9223880597014925,64.8076923076923,2023,3,1,434.5583333333334,385.0,-46.72084924721646,-46.66071949948234
2023-04-01,South,Food,75237.62,267,182.68666666666664,295.8,0.08513333333333334,3,1,2,2,1,315.0,223,340,296.0,682.85,0.0424,Windy,0,701.37,Summer,548.06,74689.56,99.27156122163355,25079.206666666665,10.9612,74678.59879999999,99.2569924460662,0.3333333333333333,0.6666666666666666,-405.57,0.7533783783783784,35.39325842696629,2023,4,2,304.47777777777776,340.0,29.023286490316693,29.243518405067114
2023-05-01,South,Food,119554.45,277,276.40333333333336,449.04999999999995,0.08443333333333332,3,1,2,2,1,360.0,267,377,328.0,224.23,0.0998,Cloudy,0,219.61,Summer,829.21,118725.23999999999,99.30641644873947,39851.48333333333,16.584200000000003,118708.6558,99.29254477771426,0.3333333333333333,0.6666666666666666,229.43999999999994,0.8140243902439024,38.98916967509026,2023,5,2,460.6722222222223,377.0,58.90248787773989,58.95940431062294
2023-06-01,South,Food,93192.59,169,367.22,610.065,0.0826,2,0,2,0,2,292.0,272,415,361.0,258.93,0.0721,Sunny,0,265.97,Summer,734.44,92458.15,99.21191159082497,46596.295,14.6888,92443.46119999999,99.19614982264147,1.0,0.0,344.095,0.7534626038781164,51.83431952662721,2023,6,2,612.0333333333334,415.0,-22.05008680145323,-22.12576195307234
2023-07-01,South,Food,174762.91,436,282.02,447.4975,0.10535,4,2,2,1,3,304.0,277,334,291.0,263.86,0.0346,Rainy,0,288.21,Autumn,1128.08,173634.83000000002,99.35450834504873,43690.7275,22.5616,173612.26840000003,99.34159851194971,0.75,0.25,159.28750000000002,0.9518900343642611,20.91743119266055,2023,7,3,470.0333333333333,335.0,87.52876167515036,87.80373013553937
2023-08-01,South,Food,108564.66,284,266.9633333333333,396.6366666666667,0.06013333333333334,3,2,1,0,3,247.0,350,418,364.0,493.22,0.0542,Cloudy,1,437.25,Autumn,800.8899999999999,107763.77,99.26229216763541,36188.22,16.017799999999998,107747.7522,99.2475380109881,1.0,0.0,-40.61333333333329,0.9615384615384616,26.091549295774648,2023,8,3,444.93888888888887,419.0,-37.878889748402564,-37.93770843904256
2023-09-01,South,Food,82096.11,160,284.085,481.95,0.09095,2,1,1,0,2,270.0,288,351,306.0,603.06,0.0763,Rainy,0,560.72,Autumn,568.17,81527.94,99.30792092341525,41048.055,11.363399999999999,81516.5766,99.29407934188356,1.0,0.0,-78.77000000000004,0.9411764705882353,50.625,2023,9,3,473.47499999999997,352.0,-24.380447560007102,-24.34498638199898
2023-10-01,South,Food,112742.73999999999,229,308.75666666666666,515.1333333333333,0.06866666666666667,3,1,2,2,1,207.0,310,359,313.0,258.35,0.0272,Cloudy,1,251.18,Winter,926.27,111816.46999999999,99.17842159947506,37580.91333333333,18.5254,111797.94459999999,99.16199003146455,0.3333333333333333,0.6666666666666666,263.9533333333333,0.9904153354632588,27.117903930131003,2023,10,4,514.5944444444444,360.0,37.33018531572323,37.14749718770696
2023-11-01,South,Food,127721.61,247,374.16,585.0833333333334,0.10906666666666666,3,0,3,1,2,458.0,355,432,376.0,668.83,0.124,Rainy,1,661.71,Winter,1122.48,126599.13,99.1211510722422,42573.87,22.4496,126576.6804,99.10357409368704,0.6666666666666666,0.3333333333333333,-76.62666666666667,0.9441489361702128,55.627530364372475,2023,11,4,623.6,432.0,13.285884306164641,13.219148037896943
2023-12-01,South,Food,183367.79,385,305.76250000000005,489.78,0.08524999999999999,4,0,4,1,3,262.0,314,390,340.0,525.77,0.0716,Sunny,1,466.92,Winter,1223.0500000000002,182144.74000000002,99.33300717645123,45841.9475,24.461000000000006,182120.279,99.31966731998024,0.75,0.25,22.859999999999957,0.9235294117647059,20.415584415584416,2023,12,4,509.60416666666674,391.0,43.568335851701214,43.88138354116611
2024-01-01,South,Food,77337.36,180,284.70000000000005,487.43499999999995,0.121,2,1,1,0,2,257.0,294,332,289.0,616.14,0.1497,Cloudy,1,654.29,Spring,569.4000000000001,76767.96,99.26374523257583,38668.68,11.388000000000002,76756.572,99.24902013722733,1.0,0.0,-166.85500000000002,1.0,42.833333333333336,2024,1,1,474.5000000000001,332.0,-57.823912258526974,-57.85391257829119
2024-02-01,South,Food,91545.87,289,209.98000000000002,335.2325,0.088025,4,0,4,1,3,270.0,141,196,171.0,723.53,0.0512,Sunny,0,681.29,Spring,839.9200000000001,90705.95,99.0825145907729,22886.4675,16.7984,90689.1516,99.06416488258837,0.75,0.25,-346.05749999999995,0.8245614035087719,28.027681660899656,2024,2,1,349.9666666666667,197.0,18.372116658753267,18.15164387487236
2024-03-01,South,Food,171465.8,319,359.9825,560.755,0.0826,4,1,3,1,3,282.0,196,285,248.0,558.82,0.1125,Cloudy,0,597.18,Spring,1439.93,170025.87,99.16022320486069,42866.45,28.7986,169997.0714,99.1434276689579,0.75,0.25,-36.424999999999955,0.7903225806451613,26.52037617554859,2024,3,1,599.9708333333334,285.0,87.30042108944946,87.45028308325247
2024-04-01,South,Food,171998.57,319,365.69,575.9025,0.06705,4,1,3,2,2,368.0,248,299,260.0,154.61,0.0915,Windy,0,167.11,Summer,1462.76,170535.81,99.14955106894202,42999.6425,29.255200000000002,170506.55479999998,99.13254209032085,0.5,0.5,408.7925,0.9538461538461539,34.608150470219435,2024,4,2,609.4833333333333,299.0,0.31071502305417553,0.2997012806186472
2024-05-01,South,Food,110830.72,355,213.3425,342.34749999999997,0.07095,4,2,2,0,4,328.0,217,327,285.0,494.02,0.0432,Sunny,0,447.68,Summer,853.37,109977.35,99.2300239500384,27707.68,17.0674,109960.2826,99.21462442903918,1.0,0.0,-105.33250000000004,0.7614035087719299,27.718309859154928,2024,5,2,355.5708333333333,328.0,-35.562999157493,-35.50964493477642
2024-06-01,South,Food,88863.95000000001,186,348.89,557.93,0.12514999999999998,2,0,2,0,2,273.0,302,333,290.0,239.99,0.0945,Rainy,0,219.65,Summer,697.78,88166.17000000001,99.21477719592703,44431.975000000006,13.9556,88152.21440000001,99.19907273984558,1.0,0.0,338.28,1.0,44.03225806451613,2024,6,2,581.4833333333333,334.0,-19.820109442580534,-19.83267747622176
2024-07-01,South,Food,73557.83,222,284.835,415.90999999999997,0.145,2,1,1,0,2,324.0,369,439,382.0,669.58,0.0883,Windy,0,679.82,Autumn,569.67,72988.16,99.2255481163596,36778.915,11.3934,72976.7666,99.2100590786868,1.0,0.0,-263.9100000000001,0.9659685863874345,43.78378378378378,2024,7,3,474.72499999999997,439.0,-17.224217469513803,-17.21505001693979
2024-08-01,South,Food,150009.53999999998,364,277.1275,443.1325,0.068175,4,0,4,2,2,341.0,223,331,288.0,399.18,0.0908,Cloudy,1,356.84,Autumn,1108.51,148901.02999999997,99.26104033116826,37502.384999999995,22.1702,148878.85979999998,99.24626113779163,0.5,0.5,86.29250000000002,0.7743055555555556,28.104395604395606,2024,8,3,461.87916666666666,331.0,103.93415629580151,104.00857250367679
2024-09-01,South,Food,77353.7,203,273.45,417.715,0.106,2,1,1,0,2,254.0,305,388,338.0,349.79,0.0755,Rainy,0,347.19,Autumn,546.9,76806.8,99.29298792430097,38676.85,10.938,76795.86200000001,99.278847682787,1.0,0.0,70.52499999999998,0.9023668639053254,37.53694581280788,2024,9,3,455.75,389.0,-48.43414625496485,-48.41721510819899
2024-10-01,South,Food,111570.88,227,321.1166666666667,525.0,0.12093333333333334,3,2,1,1,2,323.0,256,319,278.0,306.14,0.1067,Rainy,1,283.52,Winter,963.35,110607.53,99.13655785452261,37190.293333333335,19.267,110588.26299999999,99.11928901161305,0.6666666666666666,0.3333333333333333,241.48000000000002,0.920863309352518,42.68722466960352,2024,10,4,535.1944444444445,320.0,44.234703705188004,44.00289302045985
2024-11-01,South,Food,88595.76999999999,195,312.605,492.0,0.0716,2,1,1,1,1,305.0,267,381,332.0,304.24,0.088,Windy,1,326.16,Winter,625.21,87970.55999999998,99.29431168102043,44297.884999999995,12.5042,87958.05579999999,99.28019791464084,0.5,0.5,165.83999999999997,0.8042168674698795,46.92307692307692,2024,11,4,521.0083333333334,382.0,-20.592389340300997,-20.4634801072877
